,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
3075,Till There Was You - Remastered 2009,The Beatles,0.162,0.593,6.0,-5.248,0.0,0.053,0.221,0.936,0.373,0.0322,140.7,audio_features,6ADFUxIZukJDpfZJvc7dWW,spotify:track:6ADFUxIZukJDpfZJvc7dWW,https://api.spotify.com/v1/tracks/6ADFUxIZukJDpfZJvc7dWW,https://api.spotify.com/v1/audio-analysis/6ADFUxIZukJDpfZJvc7dWW,181867.0,3.0,2
3076,Time,Pink Floyd,0.644,0.548,9.0,-8.754,1.0,0.0315,0.724,0.104,0.0684,0.958,147.122,audio_features,2DpX1sgDYCuv5XhLszBers,spotify:track:2DpX1sgDYCuv5XhLszBers,https://api.spotify.com/v1/tracks/2DpX1sgDYCuv5XhLszBers,https://api.spotify.com/v1/audio-analysis/2DpX1sgDYCuv5XhLszBers,318973.0,3.0,0
3077,Time After Time,Jake Shimabukuro,0.328,0.919,7.0,-6.928,1.0,0.0705,0.00568,7.19e-05,0.317,0.322,165.728,audio_features,1DqK4Zh9Wo3l1rTchToa7B,spotify:track:1DqK4Zh9Wo3l1rTchToa7B,https://api.spotify.com/v1/tracks/1DqK4Zh9Wo3l1rTchToa7B,https://api.spotify.com/v1/audio-analysis/1DqK4Zh9Wo3l1rTchToa7B,161480.0,4.0,0
3078,Time After Time - Vocal Version,Chet Baker,0.533,0.621,2.0,-4.34,1.0,0.0269,0.217,0.51,0.0885,0.274,173.486,audio_features,4zDWrv8PsX5eazvsiPTKqg,spotify:track:4zDWrv8PsX5eazvsiPTKqg,https://api.spotify.com/v1/tracks/4zDWrv8PsX5eazvsiPTKqg,https://api.spotify.com/v1/audio-analysis/4zDWrv8PsX5eazvsiPTKqg,199160.0,4.0,0
3079,Time And Time Again,Bahamas,0.56,0.494,0.0,-13.485,1.0,0.0471,0.846,0.765,0.0971,0.329,112.734,audio_features,1WMoUpLCwQzuSK8eXKyxUT,spotify:track:1WMoUpLCwQzuSK8eXKyxUT,https://api.spotify.com/v1/tracks/1WMoUpLCwQzuSK8eXKyxUT,https://api.spotify.com/v1/audio-analysis/1WMoUpLCwQzuSK8eXKyxUT,177253.0,4.0,2
3080,Time Machine (Bonus Track),Radio Radio,0.444,0.856,4.0,-3.662,1.0,0.054,0.0111,0.00031,0.357,0.388,133.988,audio_features,2Xtj81DV5NiyX1s45YYKGH,spotify:track:2Xtj81DV5NiyX1s45YYKGH,https://api.spotify.com/v1/tracks/2Xtj81DV5NiyX1s45YYKGH,https://api.spotify.com/v1/audio-analysis/2Xtj81DV5NiyX1s45YYKGH,179787.0,4.0,0
3081,Timebomb,The Whitest Boy Alive,0.517,0.36,11.0,-9.247,1.0,0.0354,0.785,3.88e-05,0.0937,0.31,122.237,audio_features,5H4IbkQl0RvOU01f3Moe9u,spotify:track:5H4IbkQl0RvOU01f3Moe9u,https://api.spotify.com/v1/tracks/5H4IbkQl0RvOU01f3Moe9u,https://api.spotify.com/v1/audio-analysis/5H4IbkQl0RvOU01f3Moe9u,312427.0,3.0,2
3082,Timeline,Mild High Club,0.874,0.692,5.0,-5.28,0.0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,audio_features,55h7vJchibLdUkxdlX3fK7,spotify:track:55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,178560.0,4.0,3
3083,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,Radiohead,0.45,0.689,5.0,-6.194,0.0,0.0423,0.383,0.011,0.273,0.344,206.575,audio_features,3hPHUpKVB4xo9efj2y29W9,spotify:track:3hPHUpKVB4xo9efj2y29W9,https://api.spotify.com/v1/tracks/3hPHUpKVB4xo9efj2y29W9,https://api.spotify.com/v1/audio-analysis/3hPHUpKVB4xo9efj2y29W9,229121.0,4.0,3
3084,Tiny Spirits,Dreambeaches,0.646,0.69,6.0,-7.207,1.0,0.0833,0.239,0.00321,0.654,0.319,91.971,audio_features,1a2sYpCigIOnj3OPvPk4rF,spotify:track:1a2sYpCigIOnj3OPvPk4rF,https://api.spotify.com/v1/tracks/1a2sYpCigIOnj3OPvPk4rF,https://api.spotify.com/v1/audio-analysis/1a2sYpCigIOnj3OPvPk4rF,249893.0,4.0,0
3085,Tired All the Time,SIMON I,0.671,0.65,6.0,-7.687,1.0,0.0665,0.198,0.0057,0.6,0.323,91.961,audio_features,3XRosKfSgFSDIb6YVpApIl,spotify:track:3XRosKfSgFSDIb6YVpApIl,https://api.spotify.com/v1/tracks/3XRosKfSgFSDIb6YVpApIl,https://api.spotify.com/v1/audio-analysis/3XRosKfSgFSDIb6YVpApIl,250707.0,4.0,0
3086,'Tis a Pity She Was a Whore,David Bowie,0.583,0.501,8.0,-15.071,1.0,0.196,0.0824,0.172,0.106,0.322,120.006,audio_features,6A82TuoFhpEU8wLkzFoiRX,spotify:track:6A82TuoFhpEU8wLkzFoiRX,https://api.spotify.com/v1/tracks/6A82TuoFhpEU8wLkzFoiRX,https://api.spotify.com/v1/audio-analysis/6A82TuoFhpEU8wLkzFoiRX,243347.0,4.0,1
3087,To Be Alone,Hozier,0.421,0.619,0.0,-9.703,1.0,0.0703,0.426,0.0017,0.97,0.805,81.944,audio_features,5VFllKqmcL8ZwWcH7tDLbr,spotify:track:5VFllKqmcL8ZwWcH7tDLbr,https://api.spotify.com/v1/tracks/5VFllKqmcL8ZwWcH7tDLbr,https://api.spotify.com/v1/audio-analysis/5VFllKqmcL8ZwWcH7tDLbr,263267.0,4.0,0
3088,"To Be Alone - Live at the Pepper Canister Church, Dublin, Ireland - December 2013",Hozier,0.41,0.37,4.0,-15.757,0.0,0.0766,0.697,0.000144,0.211,0.33,76.926,audio_features,1UMXtudajhlocMzXVSngDU,spotify:track:1UMXtudajhlocMzXVSngDU,https://api.spotify.com/v1/tracks/1UMXtudajhlocMzXVSngDU,https://api.spotify.com/v1/audio-analysis/1UMXtudajhlocMzXVSngDU,318846.0,4.0,2
3089,To Be Alone - Live from Spotify SXSW 2014,Hozier,0.746,0.721,5.0,-6.468,0.0,0.0462,0.331,0.0945,0.365,0.404,127.979,audio_features,0emS9fTwi3BI9ME449aLLv,spotify:track:0emS9fTwi3BI9ME449aLLv,https://api.spotify.com/v1/tracks/0emS9fTwi3BI9ME449aLLv,https://api.spotify.com/v1/audio-analysis/0emS9fTwi3BI9ME449aLLv,232293.0,4.0,3
3090,To Be Alone With You,Sufjan Stevens,0.583,0.88,9.0,-9.604,0.0,0.0331,7.48e-05,0.775,0.108,0.551,122.01,audio_features,0r26YyXjBfc1QTKt2cUh1g,spotify:track:0r26YyXjBfc1QTKt2cUh1g,https://api.spotify.com/v1/tracks/0r26YyXjBfc1QTKt2cUh1g,https://api.spotify.com/v1/audio-analysis/0r26YyXjBfc1QTKt2cUh1g,460101.0,4.0,3
3091,To Drown in You,GoGo Penguin,0.47,0.623,0.0,-5.655,1.0,0.0302,0.392,0.000439,0.0992,0.298,77.861,audio_features,5n0CTysih20NYdT2S0Wpe8,spotify:track:5n0CTysih20NYdT2S0Wpe8,https://api.spotify.com/v1/tracks/5n0CTysih20NYdT2S0Wpe8,https://api.spotify.com/v1/audio-analysis/5n0CTysih20NYdT2S0Wpe8,225973.0,4.0,0
3092,To The Last,James Blake,0.399,0.389,2.0,-10.477,1.0,0.0363,0.0523,0.107,0.0957,0.137,110.106,audio_features,1RZEtSyksU9P5dauXwW0EU,spotify:track:1RZEtSyksU9P5dauXwW0EU,https://api.spotify.com/v1/tracks/1RZEtSyksU9P5dauXwW0EU,https://api.spotify.com/v1/audio-analysis/1RZEtSyksU9P5dauXwW0EU,286240.0,3.0,2
3093,Tomorrow Never Knows - Take 1 / Anthology 2 Version,The Beatles,0.565,0.546,11.0,-7.496,0.0,0.0314,0.189,0.0015,0.17,0.195,139.757,audio_features,0R8P9KfGJCDULmlEoBagcO,spotify:track:0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/tracks/0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/audio-analysis/0R8P9KfGJCDULmlEoBagcO,273427.0,4.0,3
3094,Tomorrow Never Knows - Remastered 2009,The Beatles,0.439,0.456,4.0,-9.815,1.0,0.0393,0.77,0.129,0.173,0.263,109.294,audio_features,3xTDRQTi7Yx0Fhk1HzKIMc,spotify:track:3xTDRQTi7Yx0Fhk1HzKIMc,https://api.spotify.com/v1/tracks/3xTDRQTi7Yx0Fhk1HzKIMc,https://api.spotify.com/v1/audio-analysis/3xTDRQTi7Yx0Fhk1HzKIMc,326240.0,3.0,2
3095,Ton avion,Les Trois Accords,0.478,0.889,0.0,-6.485,1.0,0.0466,0.0979,0.0,0.123,0.707,141.568,audio_features,5a2Os6lBC2S8BPdkJ8LYqb,spotify:track:5a2Os6lBC2S8BPdkJ8LYqb,https://api.spotify.com/v1/tracks/5a2Os6lBC2S8BPdkJ8LYqb,https://api.spotify.com/v1/audio-analysis/5a2Os6lBC2S8BPdkJ8LYqb,185760.0,4.0,0
3096,Ton pantalon est plein,Les Trois Accords,0.467,0.531,5.0,-8.482,0.0,0.0301,0.213,0.0246,0.137,0.317,121.964,audio_features,1tdwSTrfDohkQhvCFBaZzJ,spotify:track:1tdwSTrfDohkQhvCFBaZzJ,https://api.spotify.com/v1/tracks/1tdwSTrfDohkQhvCFBaZzJ,https://api.spotify.com/v1/audio-analysis/1tdwSTrfDohkQhvCFBaZzJ,528733.0,4.0,3
3097,Ton plat favori,Malajube,0.282,0.132,0.0,-15.569,1.0,0.0375,0.938,0.104,0.1,0.0379,136.186,audio_features,01ZpFhrMMqKPVCwyqXneVp,spotify:track:01ZpFhrMMqKPVCwyqXneVp,https://api.spotify.com/v1/tracks/01ZpFhrMMqKPVCwyqXneVp,https://api.spotify.com/v1/audio-analysis/01ZpFhrMMqKPVCwyqXneVp,283464.0,4.0,2
3098,Too Afraid to Love You,The Black Keys,0.806,0.479,4.0,-6.615,1.0,0.0389,0.394,2.18e-06,0.201,0.633,99.022,audio_features,7c6Uy1DuekO5LAU0DuINwY,spotify:track:7c6Uy1DuekO5LAU0DuINwY,https://api.spotify.com/v1/tracks/7c6Uy1DuekO5LAU0DuINwY,https://api.spotify.com/v1/audio-analysis/7c6Uy1DuekO5LAU0DuINwY,244921.0,4.0,0
3099,Too Alive,The Breeders,0.806,0.479,4.0,-6.615,1.0,0.0389,0.394,2.18e-06,0.201,0.633,99.022,audio_features,6Db5vxGoCeXof6JDljfk4f,spotify:track:6Db5vxGoCeXof6JDljfk4f,https://api.spotify.com/v1/tracks/6Db5vxGoCeXof6JDljfk4f,https://api.spotify.com/v1/audio-analysis/6Db5vxGoCeXof6JDljfk4f,244921.0,4.0,0
3100,Too Late,Dayne,0.673,0.629,2.0,-7.072,1.0,0.0299,0.00141,0.0,0.0944,0.551,103.998,audio_features,01DSvNTUsVROjnSF5j3UbD,spotify:track:01DSvNTUsVROjnSF5j3UbD,https://api.spotify.com/v1/tracks/01DSvNTUsVROjnSF5j3UbD,https://api.spotify.com/v1/audio-analysis/01DSvNTUsVROjnSF5j3UbD,247907.0,4.0,0
3101,Too Late,Ariane Moffatt,0.721,0.326,7.0,-9.971,1.0,0.0513,0.561,0.0011,0.0823,0.164,122.774,audio_features,2cImaC9IklMuaYAaPQdCrY,spotify:track:2cImaC9IklMuaYAaPQdCrY,https://api.spotify.com/v1/tracks/2cImaC9IklMuaYAaPQdCrY,https://api.spotify.com/v1/audio-analysis/2cImaC9IklMuaYAaPQdCrY,235920.0,4.0,2
3102,Too Late To Say Goodbye,Cage The Elephant,0.503,0.687,9.0,-9.427,0.0,0.0314,0.00869,0.0131,0.131,0.619,143.902,audio_features,5KupfEBaVJwL7D2ZN0n1Q1,spotify:track:5KupfEBaVJwL7D2ZN0n1Q1,https://api.spotify.com/v1/tracks/5KupfEBaVJwL7D2ZN0n1Q1,https://api.spotify.com/v1/audio-analysis/5KupfEBaVJwL7D2ZN0n1Q1,202760.0,4.0,3
3103,Too Long,Daft Punk,0.502,0.691,9.0,-9.453,0.0,0.0311,0.00911,0.0149,0.133,0.629,143.926,audio_features,37cb7mzkQKksGm0noGDXeh,spotify:track:37cb7mzkQKksGm0noGDXeh,https://api.spotify.com/v1/tracks/37cb7mzkQKksGm0noGDXeh,https://api.spotify.com/v1/audio-analysis/37cb7mzkQKksGm0noGDXeh,202617.0,4.0,3
3104,Too Old To Die Young,Timber Timbre,0.528,0.654,9.0,-5.106,0.0,0.0253,0.00146,5.21e-06,0.0938,0.586,79.827,audio_features,7mWbeechcVeYbzsBJFBzRO,spotify:track:7mWbeechcVeYbzsBJFBzRO,https://api.spotify.com/v1/tracks/7mWbeechcVeYbzsBJFBzRO,https://api.spotify.com/v1/audio-analysis/7mWbeechcVeYbzsBJFBzRO,186107.0,4.0,3
3105,Top bronzés,Les Trois Accords,0.349,0.518,8.0,-7.539,1.0,0.0279,0.00771,9.72e-06,0.0758,0.307,128.52,audio_features,3Rz0yoLoeqTRsZxTs8k3J4,spotify:track:3Rz0yoLoeqTRsZxTs8k3J4,https://api.spotify.com/v1/tracks/3Rz0yoLoeqTRsZxTs8k3J4,https://api.spotify.com/v1/audio-analysis/3Rz0yoLoeqTRsZxTs8k3J4,188280.0,3.0,0
3106,Torn Apart,John Williams,0.539,0.575,7.0,-9.631,1.0,0.0301,0.0124,0.0115,0.149,0.21,86.979,audio_features,17xeBISwM8DGnNmlSHn0MN,spotify:track:17xeBISwM8DGnNmlSHn0MN,https://api.spotify.com/v1/tracks/17xeBISwM8DGnNmlSHn0MN,https://api.spotify.com/v1/audio-analysis/17xeBISwM8DGnNmlSHn0MN,155707.0,4.0,0
3107,Torrent,Ásgeir,0.59,0.32,7.0,-11.517,1.0,0.0315,0.487,0.000993,0.17,0.457,143.921,audio_features,1nA3L5c1lu7x9aS8uhuqLm,spotify:track:1nA3L5c1lu7x9aS8uhuqLm,https://api.spotify.com/v1/tracks/1nA3L5c1lu7x9aS8uhuqLm,https://api.spotify.com/v1/audio-analysis/1nA3L5c1lu7x9aS8uhuqLm,158813.0,4.0,2
3108,Tôt ou tard,Koriass,0.647,0.465,6.0,-10.272,0.0,0.0245,0.258,0.149,0.111,0.243,94.035,audio_features,1pwWrPxonLIE12WWu9NzgU,spotify:track:1pwWrPxonLIE12WWu9NzgU,https://api.spotify.com/v1/tracks/1pwWrPxonLIE12WWu9NzgU,https://api.spotify.com/v1/audio-analysis/1pwWrPxonLIE12WWu9NzgU,222960.0,4.0,3
3109,Touch (feat. Paul Williams),Daft Punk,0.49,0.432,10.0,-6.149,1.0,0.0323,0.0872,0.0151,0.0819,0.538,122.1,audio_features,56y2oEigHLUDaL12gNyZDd,spotify:track:56y2oEigHLUDaL12gNyZDd,https://api.spotify.com/v1/tracks/56y2oEigHLUDaL12gNyZDd,https://api.spotify.com/v1/audio-analysis/56y2oEigHLUDaL12gNyZDd,249027.0,3.0,0
3110,The Tourist,Radiohead,0.506,0.434,10.0,-6.188,1.0,0.0315,0.0786,0.0181,0.105,0.545,124.124,audio_features,2ceJB9r1tvxZF4zhmcQ5Zm,spotify:track:2ceJB9r1tvxZF4zhmcQ5Zm,https://api.spotify.com/v1/tracks/2ceJB9r1tvxZF4zhmcQ5Zm,https://api.spotify.com/v1/audio-analysis/2ceJB9r1tvxZF4zhmcQ5Zm,250200.0,3.0,0
3111,Tourist Trap,Brazilian Girls,0.599,0.723,3.0,-9.123,1.0,0.031,0.0631,0.178,0.276,0.326,128.992,audio_features,1IGfG56XmsFff2ivUe79qo,spotify:track:1IGfG56XmsFff2ivUe79qo,https://api.spotify.com/v1/tracks/1IGfG56XmsFff2ivUe79qo,https://api.spotify.com/v1/audio-analysis/1IGfG56XmsFff2ivUe79qo,311800.0,4.0,0
3112,Tous Les Jours,Loco Locass,0.802,0.367,9.0,-6.762,1.0,0.0879,0.0282,0.498,0.0787,0.39,118.498,audio_features,2vJ76nbOLFJueNb3i3y9St,spotify:track:2vJ76nbOLFJueNb3i3y9St,https://api.spotify.com/v1/tracks/2vJ76nbOLFJueNb3i3y9St,https://api.spotify.com/v1/audio-analysis/2vJ76nbOLFJueNb3i3y9St,476520.0,4.0,0
3113,tous les mêmes,Stromae,0.847,0.743,9.0,-6.822,0.0,0.0531,0.00151,0.883,0.0508,0.735,125.004,audio_features,662ScKtZRw8zDdfbAExuHQ,spotify:track:662ScKtZRw8zDdfbAExuHQ,https://api.spotify.com/v1/tracks/662ScKtZRw8zDdfbAExuHQ,https://api.spotify.com/v1/audio-analysis/662ScKtZRw8zDdfbAExuHQ,403400.0,4.0,3
3114,Tous Les Sens,Ariane Moffatt,0.454,0.217,5.0,-17.195,1.0,0.0379,0.992,0.874,0.124,0.416,116.815,audio_features,07hgAyhmt29WKznjaYFlQo,spotify:track:07hgAyhmt29WKznjaYFlQo,https://api.spotify.com/v1/tracks/07hgAyhmt29WKznjaYFlQo,https://api.spotify.com/v1/audio-analysis/07hgAyhmt29WKznjaYFlQo,259067.0,3.0,2
3115,Tout le monde en même temps,Louis-Jean Cormier,0.263,0.976,2.0,-4.851,1.0,0.0651,0.0931,0.0,0.646,0.403,118.871,audio_features,4NWtcNvngYIZELhLqbK7ai,spotify:track:4NWtcNvngYIZELhLqbK7ai,https://api.spotify.com/v1/tracks/4NWtcNvngYIZELhLqbK7ai,https://api.spotify.com/v1/audio-analysis/4NWtcNvngYIZELhLqbK7ai,185573.0,4.0,0
3116,Tout nu sur la plage,Les Trois Accords,0.263,0.777,2.0,-8.622,1.0,0.0382,7.81e-05,0.0,0.462,0.552,126.798,audio_features,6CV4BNCI8xjHeYDR8eEriP,spotify:track:6CV4BNCI8xjHeYDR8eEriP,https://api.spotify.com/v1/tracks/6CV4BNCI8xjHeYDR8eEriP,https://api.spotify.com/v1/audio-analysis/6CV4BNCI8xjHeYDR8eEriP,93507.0,4.0,0
3117,Tout passe (sous le firmament),Radio Radio,0.482,0.849,2.0,-9.198,1.0,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,audio_features,5ZBeML7Lf3FMEVviTyvi8l,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,https://api.spotify.com/v1/tracks/5ZBeML7Lf3FMEVviTyvi8l,https://api.spotify.com/v1/audio-analysis/5ZBeML7Lf3FMEVviTyvi8l,155227.0,4.0,0
3118,Toute Le Monde Est Malheureux (Avec Gilles Vigneault),Loco Locass,0.684,0.524,1.0,-6.732,0.0,0.0332,0.375,1.54e-05,0.122,0.509,118.403,audio_features,6ZJcXcp2xKTZvwCCax7Dea,spotify:track:6ZJcXcp2xKTZvwCCax7Dea,https://api.spotify.com/v1/tracks/6ZJcXcp2xKTZvwCCax7Dea,https://api.spotify.com/v1/audio-analysis/6ZJcXcp2xKTZvwCCax7Dea,251920.0,4.0,3
3119,Toute sa vie,Ariane Moffatt,0.428,0.874,0.0,-5.166,1.0,0.0454,0.0117,0.896,0.0661,0.364,119.993,audio_features,2xDku3GpR95JnubUA7kLbx,spotify:track:2xDku3GpR95JnubUA7kLbx,https://api.spotify.com/v1/tracks/2xDku3GpR95JnubUA7kLbx,https://api.spotify.com/v1/audio-analysis/2xDku3GpR95JnubUA7kLbx,298453.0,4.0,0
3120,Toutes Les Chances,Mara Tremblay,0.534,0.778,1.0,-5.252,1.0,0.0453,0.00153,0.025,0.176,0.758,137.68,audio_features,10rOqbOBlAJybglgmqaMZL,spotify:track:10rOqbOBlAJybglgmqaMZL,https://api.spotify.com/v1/tracks/10rOqbOBlAJybglgmqaMZL,https://api.spotify.com/v1/audio-analysis/10rOqbOBlAJybglgmqaMZL,222080.0,4.0,0
3121,Towers,Bon Iver,0.716,0.492,7.0,-12.56,1.0,0.0361,0.338,2.82e-06,0.113,0.664,109.809,audio_features,4HD3bWRiPBUNLNoiq8o2Hn,spotify:track:4HD3bWRiPBUNLNoiq8o2Hn,https://api.spotify.com/v1/tracks/4HD3bWRiPBUNLNoiq8o2Hn,https://api.spotify.com/v1/audio-analysis/4HD3bWRiPBUNLNoiq8o2Hn,207187.0,4.0,0
3122,Traces,WhoMadeWho,0.726,0.702,7.0,-10.757,1.0,0.032,0.0974,3.46e-05,0.239,0.931,109.114,audio_features,0CaBBQsaAiRHhiLmzi7ZRp,spotify:track:0CaBBQsaAiRHhiLmzi7ZRp,https://api.spotify.com/v1/tracks/0CaBBQsaAiRHhiLmzi7ZRp,https://api.spotify.com/v1/audio-analysis/0CaBBQsaAiRHhiLmzi7ZRp,216813.0,4.0,0
3123,The Train (feat. Carla Morrison),Macklemore,0.672,0.603,2.0,-7.777,0.0,0.0333,0.249,0.00277,0.127,0.655,113.194,audio_features,57LP4yVIIBkRLWbq0ETF4K,spotify:track:57LP4yVIIBkRLWbq0ETF4K,https://api.spotify.com/v1/tracks/57LP4yVIIBkRLWbq0ETF4K,https://api.spotify.com/v1/audio-analysis/57LP4yVIIBkRLWbq0ETF4K,313053.0,4.0,3
3124,Trans-Atlantic Drawl,Radiohead,0.591,0.895,0.0,-4.476,1.0,0.054,0.00524,8.53e-05,0.757,0.372,106.982,audio_features,0swqsQ0aS3kuZTkgsWSRSH,spotify:track:0swqsQ0aS3kuZTkgsWSRSH,https://api.spotify.com/v1/tracks/0swqsQ0aS3kuZTkgsWSRSH,https://api.spotify.com/v1/audio-analysis/0swqsQ0aS3kuZTkgsWSRSH,180933.0,4.0,0
3125,The Transfiguration,Sufjan Stevens,0.637,0.775,4.0,-11.365,0.0,0.0348,0.605,0.838,0.139,0.752,91.034,audio_features,0HyKvulCiJ4pkrr3LHfyu5,spotify:track:0HyKvulCiJ4pkrr3LHfyu5,https://api.spotify.com/v1/tracks/0HyKvulCiJ4pkrr3LHfyu5,https://api.spotify.com/v1/audio-analysis/0HyKvulCiJ4pkrr3LHfyu5,183866.0,4.0,3
3126,Transistors,Louis-Jean Cormier,0.239,0.227,11.0,-13.018,1.0,0.0301,0.965,0.000527,0.0843,0.341,165.73,audio_features,3lXVQ5eoBk8HZ8tnlKTKiV,spotify:track:3lXVQ5eoBk8HZ8tnlKTKiV,https://api.spotify.com/v1/tracks/3lXVQ5eoBk8HZ8tnlKTKiV,https://api.spotify.com/v1/audio-analysis/3lXVQ5eoBk8HZ8tnlKTKiV,173360.0,3.0,2
3127,Trap Doors,Broken Bells,0.685,0.306,2.0,-9.034,0.0,0.0279,0.469,0.011,0.117,0.473,70.975,audio_features,5yACIwsHopasUSDhXegD1r,spotify:track:5yACIwsHopasUSDhXegD1r,https://api.spotify.com/v1/tracks/5yACIwsHopasUSDhXegD1r,https://api.spotify.com/v1/audio-analysis/5yACIwsHopasUSDhXegD1r,195800.0,4.0,3
3128,Trapped 2010,Jake Shimabukuro,0.474,0.296,7.0,-12.851,1.0,0.0286,0.653,0.121,0.165,0.333,124.575,audio_features,7lfYb4U3F4cNsPWUNicDUK,spotify:track:7lfYb4U3F4cNsPWUNicDUK,https://api.spotify.com/v1/tracks/7lfYb4U3F4cNsPWUNicDUK,https://api.spotify.com/v1/audio-analysis/7lfYb4U3F4cNsPWUNicDUK,389320.0,4.0,2
3129,Traumatized,Grouplove,0.622,0.683,2.0,-7.745,1.0,0.0467,0.621,0.0266,0.284,0.5,132.055,audio_features,6vhXq4LWwspIXfXYLh6Pn6,spotify:track:6vhXq4LWwspIXfXYLh6Pn6,https://api.spotify.com/v1/tracks/6vhXq4LWwspIXfXYLh6Pn6,https://api.spotify.com/v1/audio-analysis/6vhXq4LWwspIXfXYLh6Pn6,284707.0,4.0,0
3130,Traverser les travaux,Louis-Jean Cormier,0.353,0.613,2.0,-10.72,1.0,0.0339,0.506,0.00126,0.124,0.403,143.667,audio_features,6n8YohiDoDI2cZ0SCXQNSL,spotify:track:6n8YohiDoDI2cZ0SCXQNSL,https://api.spotify.com/v1/tracks/6n8YohiDoDI2cZ0SCXQNSL,https://api.spotify.com/v1/audio-analysis/6n8YohiDoDI2cZ0SCXQNSL,328107.0,3.0,2
3131,Treasure,Bruno Mars,0.644,0.811,11.0,-7.681,1.0,0.0499,0.142,0.000629,0.169,0.831,154.903,audio_features,7psPPGwhFzP3pyOcb3ivcT,spotify:track:7psPPGwhFzP3pyOcb3ivcT,https://api.spotify.com/v1/tracks/7psPPGwhFzP3pyOcb3ivcT,https://api.spotify.com/v1/audio-analysis/7psPPGwhFzP3pyOcb3ivcT,202667.0,4.0,0
3132,Treat Her Better,Mac DeMarco,0.72,0.455,4.0,-8.12,0.0,0.0343,0.225,0.00548,0.103,0.195,107.792,audio_features,0xNcNpXBVrEBbmqhpUGr3e,spotify:track:0xNcNpXBVrEBbmqhpUGr3e,https://api.spotify.com/v1/tracks/0xNcNpXBVrEBbmqhpUGr3e,https://api.spotify.com/v1/audio-analysis/0xNcNpXBVrEBbmqhpUGr3e,143824.0,4.0,3
3133,Treat Me Like Fire,LION BABE,0.401,0.72,1.0,-4.647,1.0,0.0292,0.351,0.796,0.0541,0.643,90.682,audio_features,5Llxit9Fc8E5C1jT9epRTU,spotify:track:5Llxit9Fc8E5C1jT9epRTU,https://api.spotify.com/v1/tracks/5Llxit9Fc8E5C1jT9epRTU,https://api.spotify.com/v1/audio-analysis/5Llxit9Fc8E5C1jT9epRTU,187307.0,4.0,0
3134,Treat Me Like Fire,LION BABE,0.406,0.72,1.0,-4.647,1.0,0.0291,0.354,0.795,0.0541,0.641,91.336,audio_features,3kKb3U3a8jmUJQB9ypE1Jl,spotify:track:3kKb3U3a8jmUJQB9ypE1Jl,https://api.spotify.com/v1/tracks/3kKb3U3a8jmUJQB9ypE1Jl,https://api.spotify.com/v1/audio-analysis/3kKb3U3a8jmUJQB9ypE1Jl,187307.0,4.0,0
3135,Tremel (Jamie xx Remix),Glasser,0.35,0.775,11.0,-3.364,1.0,0.054,0.00433,0.283,0.0676,0.588,199.866,audio_features,6u0x5ad9ewHvs3z6u9Oe3c,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/tracks/6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/audio-analysis/6u0x5ad9ewHvs3z6u9Oe3c,235547.0,4.0,0
3136,"Trenchtown Rock - Live At The Lyceum, London/1975",Bob Marley & The Wailers,0.671,0.711,2.0,-7.813,1.0,0.0478,0.422,0.0,0.104,0.466,113.809,audio_features,11IzgLRXV7Cgek3tEgGgjw,spotify:track:11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/tracks/11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/audio-analysis/11IzgLRXV7Cgek3tEgGgjw,248440.0,4.0,0
3137,The Trial,Pink Floyd,0.663,0.712,2.0,-7.268,1.0,0.0479,0.524,0.0,0.0804,0.527,113.439,audio_features,2aSFLiDPreOVP6KHiWk4lF,spotify:track:2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/tracks/2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/audio-analysis/2aSFLiDPreOVP6KHiWk4lF,236520.0,4.0,0
3138,Trickster,WhoMadeWho,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307.0,4.0,0
